// M Akmarullah
// Mau Edit Ya ?
25 25 25	200 200 200 	255 255 255	170 170 170    170 170 170	239 244 239    254 128 1	1 1 1    255 20 5	800 -10.00 0.00    0 0 0	255 255 255	100 100 150 240	127 0 0 0	127 100 100 100	0 0 0 0.0
20 20 20	200 200 200  	255 255 255	120 120 120   120 120 120	239 244 239	254 128 1	2 1 1    255 20 5	800 -20.00 0.80 0 0 0	234 119 73	130 120 70 240	127 0 0 0 	127 100 100 100	0 0 0 0.0
15 15 15	200 200 200 	255 255 255	70 70 70	70 70 70	239 244 239     254 128 1	1 1 1    255 20 5	800 -25.00 1.00   0 0 0	234 119 73	249 188 40 240	127 0 0 0	100 249 188 114	0 0 0 0.0
10 10 10	200 200 200 	255 255 255	40 40 40	40 40 40	239 244 239	254 128 1	1 1 1    255 20 5	800 -40.00 1.00 0 0 0	39 39 39	30 30 40 240	127 0 0 0	127 122 132 130	0 0 0 0.0
8 8 8	200 200 200   255 255 255	20 20 20	20 20 20   239 244 239	5 0 0	1 1 1    255 20 5	800 -40.00 1.00 0 0 0	20 20 30	30 30 30 240 	127 0 0 0	127 122 132 130	255 150 50 0.2
10 10 10	200 200 200 	255 255 255	 30 30 30	30 30 30	239 244 239	5 0 0	1 1 1    255 20 5	800 -40.00 1.00 0 0 0	30 30 20	30 30 30 240	127 0 0 0	127 122 132 130	0 0 0 0.0
15 15 15    200 200 200 	255 255 255	50 50 50	50 50 50	239 244 239     254 128 1	2 1 1    255 20 5	800 -25.00 0.80 0 0 0	163 134 124	35 40 80 240	127 0 0 0	100 229 201 169	0 0 0 0.0
20 20 20	200 200 200	255 255 255	80 80 80   80 80 80   239 244 239	254 128 1	2 1 1    255 20 5	800 -20.00 0.50 0 0 0	225 225 225	150 150 100 240	127 0 0 0   127 100 100 100	0 0 0 0.0
25 25 25	200 200 200 	255 255 255	100 100 100    100 100 100	239 244 239    254 128 1	1 1 1    255 20 5	800 -10.00 0.00    0 0 0	255 255 255	100 100 150 240	127 0 0 0	127 100 100 100	0 0 0 0.0
20 20 20	200 200 200  	255 255 255	70 70 70   70 70 70	239 244 239	254 128 1	2 1 1    255 20 5	800 -20.00 0.80 0 0 0	234 119 73	130 120 70 240	127 0 0 0 	127 100 100 100	0 0 0 0.0
15 15 15	200 200 200 	255 255 255	50 50 50	50 50 50	239 244 239     254 128 1	1 1 1    255 20 5	800 -25.00 1.00   0 0 0	234 119 73	249 188 40 240	127 0 0 0	100 249 188 114	0 0 0 0.0
10 10 10	200 200 200 	255 255 255	40 40 40	40 40 40	239 244 239	254 128 1	1 1 1    255 20 5	800 -40.00 1.00 0 0 0	39 39 39	30 30 40 240	127 0 0 0	127 122 132 130	0 0 0 0.0
15 15 15	150 150 150   255 255 255	7 22 43	20 36 66   239 244 239	5 0 0	1 1 1    255 20 5	800 -40.00 1.00 0 0 0	20 20 30	30 30 45 90 	127 0 0 0	127 122 132 130	0 0 0 0.2
16 16 16	150 150 150 	255 255 255	 20 36 66	40 56 86	239 244 239	5 0 0	1 1 1    255 20 5	800 -40.00 1.00 0 0 0	30 30 20	30 30 45 90	127 0 0 0	127 122 132 130	0 0 0 0.2
18 18 18    150 150 150 	255 255 255	155 184 214	155 184 214	239 244 239     254 128 1	2 1 1    255 20 5	800 -25.00 0.80 0 0 0	163 134 124	214 185 180 90	127 0 0 0	100 229 201 169	0 0 0 0.2
20 20 20	150 150 150	255 255 255	155 184 214   155 184 214   239 244 239	254 128 1	2 1 1    255 20 5	800 -20.00 0.50 0 0 0	225 225 225	180 185 214 90	127 0 0 0   127 122 111 100	0 0 0 0.2
35 35 35	150 150 150 	255 255 255	112 138 144    155 184 214	239 244 239    254 128 1	1 1 1    255 20 5	800 -10.00 0.00    0 0 0	255 255 255	180 185 214 90	127 0 0 0	127 122 111 100	0 0 0 0.2
20 20 20	150 150 150  	255 255 255	155 184 214   195 175 156	239 244 239	254 128 1	2 1 1    255 20 5	800 -20.00 0.80 0 0 0	234 119 73	180 185 214 90	127 0 0 0 	127 122 111 100	0 0 0 0.2
17 17 17	150 150 150 	255 255 255	249 147 84	249 188 114	239 244 239     254 128 1	1 1 1    255 20 5	800 -25.00 1.00   0 0 0	234 119 73	214 185 180 90	127 0 0 0	100 249 188 114	0 0 0 0.2
15 15 15	150 150 150 	255 255 255	91 91 91	39 39 39	239 244 239	254 128 1	1 1 1    255 20 5	800 -40.00 1.00 0 0 0	39 39 39	30 30 40 90	127 0 0 0	127 122 132 130	0 0 0 0.2
15 15 15	150 150 150   255 255 255	7 22 43	20 36 66   239 244 239	5 0 0	1 1 1    255 20 5	800 -40.00 1.00 0 0 0	20 20 30	30 30 45 90 	127 0 0 0	127 122 132 130	255 255 255 0.2
16 16 16	150 150 150 	255 255 255	 20 36 66	40 56 86	239 244 239	5 0 0	1 1 1    255 20 5	800 -40.00 1.00 0 0 0	30 30 20	30 30 45 90	127 0 0 0	127 122 132 130	255 255 255 0.2
18 18 18    150 150 150 	255 255 255	155 184 214	155 184 214	239 244 239     254 128 1	2 1 1    255 20 5	800 -25.00 0.80 0 0 0	163 134 124	214 185 180 90	127 0 0 0	100 229 201 169	255 255 255 0.2
20 20 20	150 150 150	255 255 255	155 184 214   155 184 214   239 244 239	254 128 1	2 1 1    255 20 5	800 -20.00 0.50 0 0 0	225 225 225	180 185 214 90	127 0 0 0   127 122 111 100	255 255 255 0.2
35 35 35	150 150 150 	255 255 255	112 138 144    155 184 214	239 244 239    254 128 1	1 1 1    255 20 5	800 -10.00 0.00    0 0 0	255 255 255	180 185 214 90	127 0 0 0	127 122 111 100	255 255 255 0.2
20 20 20	150 150 150  	255 255 255	155 184 214   195 175 156	239 244 239	254 128 1	2 1 1    255 20 5	800 -20.00 0.80 0 0 0	234 119 73	180 185 214 90	127 0 0 0 	127 122 111 100	255 255 255 0.2
17 17 17	150 150 150 	255 255 255	249 147 84	249 188 114	239 244 239     254 128 1	1 1 1    255 20 5	800 -25.00 1.00   0 0 0	234 119 73	214 185 180 90	127 0 0 0	100 249 188 114	255 255 255 0.2
15 15 15	150 150 150 	255 255 255	91 91 91	39 39 39	239 244 239	254 128 1	1 1 1    255 20 5	800 -40.00 1.00 0 0 0	39 39 39	30 30 40 90	127 0 0 0	127 122 132 130	255 255 255 0.2
21 21 21	137 137 137	255 255 255	55 55 55	55 55 55	255 255 0	5 0 0	1.00 1.00 1.00 50 100 0	150.00 -111.00 1.00 30 20 0	3 3 3	38 38 55 240	255 64 64 64	255 56 38 0	0 12 0
21 21 21	137 137 137	255 255 255	105 102 82	105 102 82	255 128 0	255 0 0	0.00 1.00 1.00 50 100 0	150.00 -111.00 1.00 70 27 10	50 43 36	53 62 68 240	255 64 64 64	255 56 38 0	0 12 0
21 21 21	137 137 137	255 255 255	112 109 89	112 109 89	255 128 0	255 128 0	8.40 1.00 0.00 50 100 0	150.00 -111.00 0.80 100 34 25	120 92 88	185 160 160 192	255 64 64 64	255 56 32 0	0 12 0
21 21 21	137 137 137	255 255 255	120 117 96	120 117 96	0 0 0	0 0 0	0.00 1.00 0.00 50 50 0	150.00 -111.00 0.50 120 40 40	159 142 106	145 170 170 230	255 64 64 64	255 99 89 77	0 12 0
11 11 11	137 137 137	255 255 255	166 163 140	166 163 140	0 0 0	0 0 0	0.00 1.00 0.00 50 0 0	150.00 -111.00 1.00 120 100 100	180 255 255	45 90 90 240	255 64 44 33	255 99 99 77	0 44 0
21 21 21	137 137 137	255 255 255	97 94 78	97 94 78	255 128 0	255 0 0	0.00 1.00 1.00 50 40 0	150.00 -111.00 0.80 120 40 40	200 123 96	98 95 87 240	255 64 64 64	255 99 99 99	0 255 0
21 21 21	137 137 137	255 255 255	87 84 69	87 84 69	255 128 0	155 0 0	2.00 1.00 1.00 50 60 0	150.00 -111.00 1.00 120 40 40	0 0 0	67 67 67 240	255 64 64 64	255 56 38 0	0 255 0
21 21 21	137 155 33	255 255 255	55 55 55	55 55 55	255 5 8	5 8 0	1.00 1.00 1.00 50 100 0	150.00 -111.00 1.00 70 27 10	0 0 0	67 67 62 240	255 64 64 64	255 56 38 0	0 0 0
8 8 8	150 150 150   255 255 255	7 22 43	20 36 66   239 244 239	5 0 0	1 1 1    255 20 5	800,00 -10.00 1.00 0 0 0	20 20 30	30 30 45 90 	127 100 200 255 	127 100 200 255	0 0 0 1.0
10 10 10	150 150 150 	255 255 255	 20 36 66	40 56 86	239 244 239	5 0 0	1 1 1    255 20 5	800.00 -130.00 1.00 0 0 0	30 30 20	30 30 45 90	127 100 200 255 	127 100 200 255	0 0 0 1.0
15 15 15    150 150 150 	255 255 255	211 188 170	155 184 214	239 244 239     254 128 1	2 1 1    255 20 5	800.00 -130.00 0.80 0 0 0	163 134 124	214 185 180 90	127 100 200 255 	127 100 200 255	0 0 0 1.0
25 25 50	150 150 150	255 255 255	155 184 214   155 184 214   239 244 239	254 128 1	2 1 1    255 20 5	800.00 -130.00 0.50 0 0 0	225 225 225	180 185 214 90	127 100 200 255 	127 100 200 255	0 0 0 1.0
25 25 50	150 150 150 	255 255 255	155 184 214    155 184 214	239 244 239    254 128 1	1 1 1    255 20 5	800.00 -130.00 0.00    0 0 0	255 255 255	180 185 214 90	127 100 200 255 	127 100 200 255	0 0 0 1.0
25 25 50	150 150 150  	255 255 255	155 184 214   195 175 156	239 244 239	254 128 1	2 1 1    255 20 5	800.00 -130.00 0.80 0 0 0	234 119 73	180 185 214 90	127 100 200 255 	127 100 200 255	0 0 0 1.0
15 15 15	150 150 150 	255 255 255	249 147 84	249 188 114	239 244 239     254 128 1	1 1 1    255 20 5	800.00 -130.00 1.00   0 0 0	234 119 73	214 185 180 90	1127 100 200 255 	127 100 200 255	0 0 0 1.0
10 10 10	150 150 150 	255 255 255	91 91 91	39 39 39	239 244 239	254 128 1	1 1 1    255 20 5	800.00 -130.00 1.00 0 0 0	39 39 39	30 30 40 90	127 100 200 255 	127 100 200 255	0 0 0 1.0
0 0 0	166 166 166	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 41	255 64 64 64	0 0 0 0.5
0 0 0	121 122 122	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1.00 0.40 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	65 85 65 147	255 64 64 43	255 73 69 64	0 0 0 0.5
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 64	0 0 0 0.5
0 0 0	180 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 46	255 65 64 64	0 0 0 0.5
8 2 4	22 22 22	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 87 64 85	255 64 33 33	0 0 0 0.5
7 9 2	54 55 55	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 44 64 87	255 99 99 99	0 0 0 0.5
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 146 64	0 0 0 0.5
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 0.40 0.50 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 96 92 64	0 0 0 0.5
0 0 0	99 99 99	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 61 53 30	255 64 64 64	0 0 0 0.5
30 30 30	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 73 80	0 0 0 0.5
0 0 0	20 20 20	255 255 255	255 255 255	50 5 50	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	78.00 50.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 16 64	255 64 64 64	0 0 0 0.5
0 0 0	133 133 133	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1.00 1.00 1.00 200 0 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 64	0 0 0 0.5
0 0 0	0 0 0	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1.00 1.00 1.00 200 0 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 44 44 44	255 33 64 64	0 0 0 0.5
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 146 64	0 0 0 0.5
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 64	0 0 0 0.5
0 0 0	190 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 40	0 0 0 0.5
